t,o,h,l,c,v
2025-02-12T14:00:00+00:00,21544.75,21701,21510.75,21677,95802
2025-02-12T15:00:00+00:00,21677,21773.25,21580.5,21728,103407
2025-02-12T16:00:00+00:00,21728.5,21784.5,21646,21780,58830
2025-02-12T17:00:00+00:00,21780,21825.75,21755.5,21817.75,49918
2025-02-12T18:00:00+00:00,21818,21826.75,21770.25,21792.5,32284
2025-02-12T19:00:00+00:00,21793,21839,21758,21828.5,31914
2025-02-12T20:00:00+00:00,21828.75,21837.25,21776.25,21802,44220
2025-02-12T21:00:00+00:00,21801.75,21862.5,21781.75,21861.75,17358
2025-02-12T23:00:00+00:00,21861.25,21898.5,21845.75,21888.25,4918
2025-02-13T00:00:00+00:00,21888,21905.75,21872.75,21895.25,3850
2025-02-13T01:00:00+00:00,21895.25,21914.75,21880.25,21892.25,4066
2025-02-13T02:00:00+00:00,21890.5,21894.5,21871.25,21887,2657
2025-02-13T03:00:00+00:00,21887.5,21913.5,21885.25,21907,2187
2025-02-13T04:00:00+00:00,21907.25,21927,21905,21906.75,3095
2025-02-13T05:00:00+00:00,21906.75,21915.75,21895.75,21899.75,2565
2025-02-13T06:00:00+00:00,21899.25,21920.5,21889,21889.5,3528
2025-02-13T07:00:00+00:00,21889.75,21893.5,21841.75,21854.75,5360
2025-02-13T08:00:00+00:00,21854.75,21861.5,21764.25,21775.5,11283
2025-02-13T09:00:00+00:00,21774.75,21838.5,21753,21829,10179
2025-02-13T10:00:00+00:00,21828,21846.5,21809,21833.75,4018
2025-02-13T11:00:00+00:00,21834.25,21859,21796.25,21824,7941
2025-02-13T12:00:00+00:00,21823.5,21831,21788,21822.75,8586
2025-02-13T13:00:00+00:00,21822.25,21900.75,21787.25,21878.25,25523
2025-02-13T14:00:00+00:00,21877.5,21951,21834.75,21919.5,81988
2025-02-13T15:00:00+00:00,21919.5,22057.75,21876.75,22037.75,95577
2025-02-13T16:00:00+00:00,22038,22046.5,21942,21962,50877
2025-02-13T17:00:00+00:00,21962.5,21999,21943.25,21966.5,33693
2025-02-13T18:00:00+00:00,21967.25,21997.25,21890.5,21996,57791
2025-02-13T19:00:00+00:00,21996,22075.5,21988,22057,41345
2025-02-13T20:00:00+00:00,22057.5,22124,22052.75,22109.75,51371
2025-02-13T21:00:00+00:00,22109.5,22110.5,22070.25,22075,16963
2025-02-13T23:00:00+00:00,22071,22103.25,22070,22083,6189
2025-02-14T00:00:00+00:00,22084.75,22105,22074.75,22096.25,3801
2025-02-14T01:00:00+00:00,22096.75,22145,22094,22142.5,5800
2025-02-14T02:00:00+00:00,22142.5,22147,22130.5,22134.5,2921
2025-02-14T03:00:00+00:00,22135,22146.5,22126,22141.25,2356
2025-02-14T04:00:00+00:00,22141.5,22144.75,22134.5,22142.5,1352
2025-02-14T05:00:00+00:00,22142.25,22149.25,22112.25,22120.25,3314
2025-02-14T06:00:00+00:00,22120.25,22134.75,22117.5,22132.25,2295
2025-02-14T07:00:00+00:00,22132.25,22163.5,22130.75,22146.25,5504
2025-02-14T08:00:00+00:00,22146.5,22148,22102.25,22118,5875
2025-02-14T09:00:00+00:00,22117.25,22146.25,22107,22125,7600
2025-02-14T10:00:00+00:00,22123.75,22126.75,22093.25,22105.25,5058
2025-02-14T11:00:00+00:00,22105,22105,22042.5,22062.5,9590
2025-02-14T12:00:00+00:00,22062.25,22087,22056.25,22084.5,6503
2025-02-14T13:00:00+00:00,22084,22115.25,22070,22104.5,11356
2025-02-14T14:00:00+00:00,22105.25,22141.5,22090,22127.25,56900
2025-02-14T15:00:00+00:00,22127.5,22171.75,22099,22165,72575
2025-02-14T16:00:00+00:00,22164.5,22170.25,22102,22138.5,50549
2025-02-14T17:00:00+00:00,22139.25,22163,22092,22157.25,39017
2025-02-14T18:00:00+00:00,22157.75,22198.75,22145,22185.5,34075
2025-02-14T19:00:00+00:00,22185.5,22206.75,22156,22178.25,30398
2025-02-14T20:00:00+00:00,22178.5,22225,22159.25,22194.25,51046
2025-02-14T21:00:00+00:00,22194,22219.5,22182,22203.5,15149
2025-02-16T23:00:00+00:00,22235.75,22237.75,22196.25,22211.5,12834
2025-02-17T00:00:00+00:00,22211.25,22227.25,22200.5,22221.5,7031
2025-02-17T01:00:00+00:00,22222,22252,22215.75,22246.75,6295
2025-02-17T02:00:00+00:00,22247.5,22269.5,22242.25,22268,2843
2025-02-17T03:00:00+00:00,22268.25,22272.25,22257.5,22263,2174
2025-02-17T04:00:00+00:00,22263.25,22278.25,22250,22276.25,2144
2025-02-17T05:00:00+00:00,22276,22281.75,22266.5,22270.5,2178
2025-02-17T06:00:00+00:00,22269,22277,22263.75,22275.5,1555
2025-02-17T07:00:00+00:00,22275.75,22275.75,22236.25,22240.75,2825
2025-02-17T08:00:00+00:00,22241.5,22255,22229.5,22231.75,3774
2025-02-17T09:00:00+00:00,22232,22249,22225,22246.75,3359
2025-02-17T10:00:00+00:00,22247.25,22258.5,22242.75,22256.5,3112
2025-02-17T11:00:00+00:00,22256.75,22269.5,22238.25,22243.5,2714
2025-02-17T12:00:00+00:00,22243.5,22258.75,22241.5,22246.5,2392
2025-02-17T13:00:00+00:00,22248.25,22256.75,22243,22254,1895
2025-02-17T14:00:00+00:00,22253.75,22259.75,22192.5,22213,16166
2025-02-17T15:00:00+00:00,22213,22240.75,22202.25,22237.5,9590
2025-02-17T16:00:00+00:00,22237.75,22251.75,22232,22236.25,11554
2025-02-17T17:00:00+00:00,22235.5,22242,22222.5,22235.25,6739
2025-02-17T23:00:00+00:00,22224.75,22235.25,22198.25,22220.5,4222
2025-02-18T00:00:00+00:00,22220,22233.5,22212.75,22233.5,4490
2025-02-18T01:00:00+00:00,22233.5,22247.75,22231.5,22243.25,3891
2025-02-18T02:00:00+00:00,22243.25,22257.75,22235.25,22256.5,2677
2025-02-18T03:00:00+00:00,22256,22267,22254,22265.5,2196
2025-02-18T04:00:00+00:00,22265,22268.75,22257,22268,1683
2025-02-18T05:00:00+00:00,22268.5,22270,22249,22253,1828
2025-02-18T06:00:00+00:00,22252.25,22303.25,22250.5,22297.5,4307
2025-02-18T07:00:00+00:00,22298.25,22316.75,22296.5,22314,4791
2025-02-18T08:00:00+00:00,22314.75,22319.75,22269.75,22292.75,10052
2025-02-18T09:00:00+00:00,22292.75,22307,22266.25,22273.25,7170
2025-02-18T10:00:00+00:00,22273,22284.75,22263,22281.25,4348
2025-02-18T11:00:00+00:00,22282.25,22287.5,22269.5,22277,3280
2025-02-18T12:00:00+00:00,22276.75,22301.75,22267.25,22285.75,5971
2025-02-18T13:00:00+00:00,22285.5,22313.5,22269.25,22311,10047
2025-02-18T14:00:00+00:00,22311.75,22318.25,22165,22202.5,81757
2025-02-18T15:00:00+00:00,22202.25,22207.25,22125,22187.25,78560
2025-02-18T16:00:00+00:00,22186.75,22215.75,22165,22186.25,48534
2025-02-18T17:00:00+00:00,22186.75,22202.75,22162,22195,34268
2025-02-18T18:00:00+00:00,22195,22206,22138.5,22158.75,35235
2025-02-18T19:00:00+00:00,22159,22186.75,22102.75,22178.5,43296
2025-02-18T20:00:00+00:00,22178.5,22239.5,22160.5,22238.75,47181
2025-02-18T21:00:00+00:00,22239,22250,22214.75,22224.25,18446
2025-02-18T23:00:00+00:00,22224.5,22252.5,22222,22250,3774
2025-02-19T00:00:00+00:00,22250.5,22277.5,22245.5,22275.25,6418
2025-02-19T01:00:00+00:00,22275.5,22288,22271,22273.5,5093
2025-02-19T02:00:00+00:00,22273,22291.25,22262.5,22286.25,2865
2025-02-19T03:00:00+00:00,22285.75,22289.5,22278.5,22286,1524
2025-02-19T04:00:00+00:00,22286,22287.25,22262,22267,1882
2025-02-19T05:00:00+00:00,22267.75,22268.75,22252.5,22262.25,3852
2025-02-19T06:00:00+00:00,22262.75,22271.75,22255.5,22255.75,2170
2025-02-19T07:00:00+00:00,22256,22261.75,22247,22249.5,2967
2025-02-19T08:00:00+00:00,22249.25,22275.75,22246.25,22261,8375
2025-02-19T09:00:00+00:00,22261,22270,22241,22247.25,5980
2025-02-19T10:00:00+00:00,22247,22251.5,22203,22220.5,5605
2025-02-19T11:00:00+00:00,22220.75,22225.5,22195.5,22213.25,5599
2025-02-19T12:00:00+00:00,22212.75,22255.75,22208.5,22228.25,9857
2025-02-19T13:00:00+00:00,22228.75,22241,22179.5,22204.75,13984
2025-02-19T14:00:00+00:00,22204.5,22221.5,22154.75,22167.75,65687
2025-02-19T15:00:00+00:00,22168.25,22208.5,22118,22160.75,87565
2025-02-19T16:00:00+00:00,22160.75,22243.5,22159.75,22238.5,52861
2025-02-19T17:00:00+00:00,22238.75,22256.5,22207.5,22245.5,36465
2025-02-19T18:00:00+00:00,22245.5,22264.25,22195,22232.5,37811
2025-02-19T19:00:00+00:00,22232.5,22299.75,22226.25,22295,45407
2025-02-19T20:00:00+00:00,22295.25,22295.25,22205.5,22247,71444
2025-02-19T21:00:00+00:00,22246.5,22247.25,22213.75,22222.25,14353
2025-02-19T23:00:00+00:00,22213,22235.5,22208.5,22217.75,4202
2025-02-20T00:00:00+00:00,22217.75,22228.25,22199,22227.25,3944
2025-02-20T01:00:00+00:00,22227.25,22230,22161.75,22169.5,5999
2025-02-20T02:00:00+00:00,22169.5,22187.5,22157.5,22184.75,4620
2025-02-20T03:00:00+00:00,22185.5,22191,22174.5,22180.75,2111
2025-02-20T04:00:00+00:00,22180,22183,22163.75,22176,2169
2025-02-20T05:00:00+00:00,22176.5,22183,22168.25,22169,1819
2025-02-20T06:00:00+00:00,22169,22172.75,22144,22159.25,4348
2025-02-20T07:00:00+00:00,22159,22170.25,22141,22150,4052
2025-02-20T08:00:00+00:00,22149.5,22185.5,22149,22182.25,6451
2025-02-20T09:00:00+00:00,22182.25,22208.75,22175,22204.5,4716
2025-02-20T10:00:00+00:00,22205.75,22219.75,22203.5,22204.25,3957
2025-02-20T11:00:00+00:00,22204.25,22210,22175,22186.5,6636
2025-02-20T12:00:00+00:00,22185.5,22210.25,22173.5,22207,6228
2025-02-20T13:00:00+00:00,22207.5,22212.75,22186.5,22203.5,8319
2025-02-20T14:00:00+00:00,22203.25,22225.5,22000.5,22010.75,96324
2025-02-20T15:00:00+00:00,22011,22107.5,21951,21988.75,121245
2025-02-20T16:00:00+00:00,21988.75,22076.5,21983.5,22031.25,63024
2025-02-20T17:00:00+00:00,22030.5,22098,22023.25,22039.75,41562
2025-02-20T18:00:00+00:00,22039.75,22077.25,22027.5,22067.5,37036
2025-02-20T19:00:00+00:00,22067.5,22127.75,22056,22116.75,48162
2025-02-20T20:00:00+00:00,22116.5,22148.25,22084.5,22144.75,63812
2025-02-20T21:00:00+00:00,22145.25,22150,22118.75,22135.75,14696
2025-02-20T23:00:00+00:00,22136,22174.5,22123.25,22161.5,4256
2025-02-21T00:00:00+00:00,22161,22169,22147.25,22155.75,2741
2025-02-21T01:00:00+00:00,22155,22160.5,22127.25,22140.5,4510
2025-02-21T02:00:00+00:00,22140.75,22157.5,22138.5,22150,2240
2025-02-21T03:00:00+00:00,22150.5,22154.5,22135.5,22138.25,2104
2025-02-21T04:00:00+00:00,22138.5,22142.25,22121.5,22124.25,1776
2025-02-21T05:00:00+00:00,22124.25,22133.5,22111.5,22125.5,2243
2025-02-21T06:00:00+00:00,22126,22155,22125,22152,2498
2025-02-21T07:00:00+00:00,22153,22159.5,22135.75,22136,5753
2025-02-21T08:00:00+00:00,22137.25,22152.5,22103.75,22148,8081
2025-02-21T09:00:00+00:00,22147.75,22171,22141,22167.75,4633
2025-02-21T10:00:00+00:00,22168.5,22178.5,22157.25,22168.5,3453
2025-02-21T11:00:00+00:00,22169.25,22174.75,22152.75,22165.5,2699
2025-02-21T12:00:00+00:00,22164.5,22220,22156.75,22217.5,10128
2025-02-21T13:00:00+00:00,22217,22245.5,22207.25,22224.25,11987
2025-02-21T14:00:00+00:00,22224,22236.75,22080,22092.5,82692
2025-02-21T15:00:00+00:00,22095.75,22110.75,21940.75,22006.75,113155
2025-02-21T16:00:00+00:00,22006.25,22029.75,21960,21979.25,66451
2025-02-21T17:00:00+00:00,21978.5,21998.5,21837.25,21852.5,76631
2025-02-21T18:00:00+00:00,21852.25,21854.25,21759.75,21771.75,94209
2025-02-21T19:00:00+00:00,21772.25,21784.5,21667.25,21687.5,89058
2025-02-21T20:00:00+00:00,21687,21719.5,21662.5,21682.5,85136
2025-02-21T21:00:00+00:00,21682.75,21699,21652.75,21660,21332
2025-02-23T23:00:00+00:00,21700.75,21774.5,21676.75,21758,11452
2025-02-24T00:00:00+00:00,21758.25,21792.75,21750.5,21763.75,7374
2025-02-24T01:00:00+00:00,21763.5,21776,21732.75,21745.75,6045
2025-02-24T02:00:00+00:00,21746,21783,21740.25,21778,4354
2025-02-24T03:00:00+00:00,21778.25,21789.5,21766,21788.25,3383
2025-02-24T04:00:00+00:00,21788.5,21796.25,21771.75,21775.25,2697
2025-02-24T05:00:00+00:00,21776,21801.5,21771.25,21793.5,2359
2025-02-24T06:00:00+00:00,21792.5,21801,21775.25,21785.5,2985
2025-02-24T07:00:00+00:00,21786.25,21793.5,21731.5,21757.25,6523
2025-02-24T08:00:00+00:00,21758,21779,21701,21775.25,10150
2025-02-24T09:00:00+00:00,21775.25,21813,21769.25,21783.25,8872
2025-02-24T10:00:00+00:00,21783,21787.5,21757.5,21763.25,4358
2025-02-24T11:00:00+00:00,21763.5,21787.5,21746.75,21777.25,6093
2025-02-24T12:00:00+00:00,21777.25,21777.25,21739.5,21762.25,7904
2025-02-24T13:00:00+00:00,21763,21803,21757,21799.75,9366
2025-02-24T14:00:00+00:00,21799.75,21805.25,21560.25,21567.5,94185
2025-02-24T15:00:00+00:00,21567,21585.25,21436.25,21492,130703
2025-02-24T16:00:00+00:00,21492.25,21625,21477.5,21576.5,90074
2025-02-24T17:00:00+00:00,21577.25,21659.75,21569.25,21605.25,63034
2025-02-24T18:00:00+00:00,21605.75,21660.5,21595.25,21608.75,37829
2025-02-24T19:00:00+00:00,21608.5,21639.5,21538.5,21553.25,43840
2025-02-24T20:00:00+00:00,21553.75,21569,21408.75,21421,83505
2025-02-24T21:00:00+00:00,21421.5,21447.75,21407.5,21427.25,21356
2025-02-24T23:00:00+00:00,21442.5,21453.5,21366.5,21385.25,9387
2025-02-25T00:00:00+00:00,21385.5,21449.25,21385.5,21434,8320
2025-02-25T01:00:00+00:00,21432.75,21453.75,21408.5,21442,16232
2025-02-25T02:00:00+00:00,21442,21451.75,21397.25,21438,4482
2025-02-25T03:00:00+00:00,21438.25,21445,21425.5,21430.25,2520
2025-02-25T04:00:00+00:00,21431,21440.5,21413,21421.25,2330
2025-02-25T05:00:00+00:00,21424.25,21442.25,21422.5,21437.5,1688
2025-02-25T06:00:00+00:00,21436.75,21445,21409.25,21422.25,3255
2025-02-25T07:00:00+00:00,21421.75,21425.25,21306,21317.5,11202
2025-02-25T08:00:00+00:00,21316.75,21405,21309.5,21317.25,13925
2025-02-25T09:00:00+00:00,21317.5,21383.75,21301.75,21304.5,11551
2025-02-25T10:00:00+00:00,21304.75,21345.75,21286,21296.25,8160
2025-02-25T11:00:00+00:00,21295.75,21388,21286,21370.5,10464
2025-02-25T12:00:00+00:00,21371,21438.5,21362.75,21429.75,10553
2025-02-25T13:00:00+00:00,21429.25,21451.75,21392.75,21404,18191
2025-02-25T14:00:00+00:00,21404.25,21413.75,21210.75,21260,101821
2025-02-25T15:00:00+00:00,21259.75,21265.75,21028.25,21104.25,159544
2025-02-25T16:00:00+00:00,21105,21202.75,20990,21170.5,96668
2025-02-25T17:00:00+00:00,21170,21225.75,21109.25,21220,59933
2025-02-25T18:00:00+00:00,21220,21281.25,21165.5,21199.5,64890
2025-02-25T19:00:00+00:00,21199.5,21214.75,21123.75,21202.5,64190
2025-02-25T20:00:00+00:00,21202.5,21263,21121,21149.75,93781
2025-02-25T21:00:00+00:00,21149.75,21210,21140.25,21196,18697
2025-02-25T23:00:00+00:00,21230.5,21240.75,21210,21225.75,3722
2025-02-26T00:00:00+00:00,21225,21249.75,21209.5,21249.5,4436
2025-02-26T01:00:00+00:00,21249.75,21251,21212,21217.75,3279
2025-02-26T02:00:00+00:00,21218,21246,21200,21242.25,3238
2025-02-26T03:00:00+00:00,21242.5,21267,21235.25,21238.75,3631
2025-02-26T04:00:00+00:00,21238.25,21253.5,21231.75,21252.25,1939
2025-02-26T05:00:00+00:00,21252.25,21280.5,21251.25,21279,2816
2025-02-26T06:00:00+00:00,21279,21282.5,21261.5,21276.75,2584
2025-02-26T07:00:00+00:00,21277,21305.5,21262,21293.5,6402
2025-02-26T08:00:00+00:00,21293,21297.5,21263.25,21291.25,5695
2025-02-26T09:00:00+00:00,21290.5,21328.25,21284.75,21305,7544
2025-02-26T10:00:00+00:00,21306,21327,21303.5,21320.75,4096
2025-02-26T11:00:00+00:00,21320.5,21329.25,21276.75,21288.25,5640
2025-02-26T12:00:00+00:00,21287.5,21307.5,21259.5,21291,7840
2025-02-26T13:00:00+00:00,21290.25,21332.5,21254.5,21272.75,15325
2025-02-26T14:00:00+00:00,21272.75,21313,21189,21301.75,88191
2025-02-26T15:00:00+00:00,21301.75,21373,21264.25,21351.5,90962
2025-02-26T16:00:00+00:00,21351.75,21409.25,21339.75,21349.75,62840
2025-02-26T17:00:00+00:00,21349.75,21407.75,21229,21248.75,72815
2025-02-26T18:00:00+00:00,21249.5,21261.75,21083,21102,76383
2025-02-26T19:00:00+00:00,21100.75,21173.25,21064.5,21093.75,65352
2025-02-26T20:00:00+00:00,21094,21224.5,21077.5,21191.25,65591
2025-02-26T21:00:00+00:00,21191.5,21327,21055,21272.75,39692
2025-02-26T23:00:00+00:00,21249,21261.75,21160,21213.25,9533
2025-02-27T00:00:00+00:00,21213.25,21228.75,21123,21137.25,11471
2025-02-27T01:00:00+00:00,21137.75,21195.75,21108,21168,6917
2025-02-27T02:00:00+00:00,21168.5,21216,21155.5,21184.5,5607
2025-02-27T03:00:00+00:00,21185,21208,21161.25,21161.75,2998
2025-02-27T04:00:00+00:00,21162,21171.25,21147.25,21171.25,3111
2025-02-27T05:00:00+00:00,21171.25,21266.25,21165.25,21245.25,5713
2025-02-27T06:00:00+00:00,21245.25,21295,21239,21281,4541
2025-02-27T07:00:00+00:00,21281.5,21326.25,21271.5,21281.75,6933
2025-02-27T08:00:00+00:00,21282.25,21328.25,21250,21322.5,10885
2025-02-27T09:00:00+00:00,21321.75,21334.5,21291.75,21323.75,7173
2025-02-27T10:00:00+00:00,21324.75,21349.25,21309.5,21321.25,6562
2025-02-27T11:00:00+00:00,21322,21345.25,21311.75,21344,9175
2025-02-27T12:00:00+00:00,21344.5,21386.5,21336,21351.5,10383
2025-02-27T13:00:00+00:00,21351.25,21373,21268.75,21307,32680
2025-02-27T14:00:00+00:00,21307.25,21381,20996,21009,117151
2025-02-27T15:00:00+00:00,21006.75,21166,20896.25,21018.5,158266
2025-02-27T16:00:00+00:00,21020,21159.75,20994.5,21005.75,73908
2025-02-27T17:00:00+00:00,21006.25,21076.5,20956.5,21038.75,63725
2025-02-27T18:00:00+00:00,21038,21117.5,21028.5,21052.25,52884
2025-02-27T19:00:00+00:00,21051.75,21056.5,20795.75,20834,90197
2025-02-27T20:00:00+00:00,20835,20840.5,20597.75,20608.25,125264
2025-02-27T21:00:00+00:00,20608.25,20658,20583.25,20633.25,28806
2025-02-27T23:00:00+00:00,20649.5,20680.5,20639.75,20673.75,13943
2025-02-28T00:00:00+00:00,20672.5,20688,20616.25,20617.25,8376
2025-02-28T01:00:00+00:00,20617.25,20667.75,20538.5,20626.75,11931
2025-02-28T02:00:00+00:00,20625.5,20645.75,20570.75,20587.75,7992
2025-02-28T03:00:00+00:00,20588.5,20598.5,20515.5,20561.75,9067
2025-02-28T04:00:00+00:00,20560.5,20642.25,20546.5,20617,6952
2025-02-28T05:00:00+00:00,20616.75,20645.5,20611,20623.5,3981
2025-02-28T06:00:00+00:00,20621.25,20645.75,20585,20595,3315
2025-02-28T07:00:00+00:00,20595.25,20630.5,20552.75,20626.75,5765
2025-02-28T08:00:00+00:00,20626.75,20680.75,20611.75,20660,9630
2025-02-28T09:00:00+00:00,20660.75,20684,20636,20657.5,7124
2025-02-28T10:00:00+00:00,20657.75,20678.75,20646,20656.75,4700
2025-02-28T11:00:00+00:00,20657.5,20677.5,20650,20662.25,4087
2025-02-28T12:00:00+00:00,20662.5,20664.75,20581.25,20620.5,16108
2025-02-28T13:00:00+00:00,20619.25,20664.25,20561.5,20600.25,24664
2025-02-28T14:00:00+00:00,20601,20645,20460.5,20593.5,110526
2025-02-28T15:00:00+00:00,20591.75,20778,20554,20760,122991
2025-02-28T16:00:00+00:00,20760,20776.25,20624.5,20696.75,77196
2025-02-28T17:00:00+00:00,20697.25,20749,20537,20540.5,75477
2025-02-28T18:00:00+00:00,20540.5,20666.75,20484.25,20542.25,93702
2025-02-28T19:00:00+00:00,20541.5,20721.75,20537.75,20710.5,68558
2025-02-28T20:00:00+00:00,20711.5,20944.25,20683.25,20919.75,118226
2025-02-28T21:00:00+00:00,20920.75,20930.75,20868.25,20909,29970
2025-03-02T23:00:00+00:00,21005.25,21036.25,20949,20968.5,14083
2025-03-03T00:00:00+00:00,20969.5,20971,20837.75,20883,13801
2025-03-03T01:00:00+00:00,20885.5,20952,20863.75,20944,8915
2025-03-03T02:00:00+00:00,20943.25,20963,20917.75,20929.25,6565
2025-03-03T03:00:00+00:00,20928,20934,20884.25,20923.5,5502
2025-03-03T04:00:00+00:00,20922.75,20956,20919.75,20951.75,2446
2025-03-03T05:00:00+00:00,20951.5,21001.5,20944.5,20987,4708
2025-03-03T06:00:00+00:00,20986.75,21021.25,20958.5,21008.25,6759
2025-03-03T07:00:00+00:00,21008.75,21014.5,20923.25,20963.5,7727
2025-03-03T08:00:00+00:00,20961.5,20990,20888,20947.5,12748
2025-03-03T09:00:00+00:00,20948,21019,20928.25,21013.5,8223
2025-03-03T10:00:00+00:00,21014,21021,20986,21003.75,5452
2025-03-03T11:00:00+00:00,21003.75,21045.75,20995.25,21042.25,5441
2025-03-03T12:00:00+00:00,21040.75,21101,21031.25,21069.5,13527
2025-03-03T13:00:00+00:00,21070.25,21081,21034.25,21065.5,13472
2025-03-03T14:00:00+00:00,21065.25,21121,20824.25,20845.25,98355
2025-03-03T15:00:00+00:00,20845,20989.25,20760,20858,130093
2025-03-03T16:00:00+00:00,20858.5,20985,20831,20922,77739
2025-03-03T17:00:00+00:00,20922,20964.5,20822,20849.25,47609
2025-03-03T18:00:00+00:00,20849.5,20857,20653.25,20747.75,92758
2025-03-03T19:00:00+00:00,20747.25,20819.75,20598.75,20603.25,78837
2025-03-03T20:00:00+00:00,20604.25,20606,20316.75,20473,148656
2025-03-03T21:00:00+00:00,20473.25,20537,20464.25,20530.75,23107
2025-03-03T23:00:00+00:00,20527,20557.75,20490,20515.75,14417
2025-03-04T00:00:00+00:00,20514.75,20556.75,20474,20550.75,8129
2025-03-04T01:00:00+00:00,20551.25,20571,20466.25,20476.75,8594
2025-03-04T02:00:00+00:00,20477.75,20538.5,20472,20524,5020
2025-03-04T03:00:00+00:00,20523.5,20549.5,20501.25,20540.5,4441
2025-03-04T04:00:00+00:00,20540.75,20562,20516.75,20529.75,5144
2025-03-04T05:00:00+00:00,20530.25,20592,20480,20567.25,7575
2025-03-04T06:00:00+00:00,20568.5,20583,20523.75,20559.5,6231
2025-03-04T07:00:00+00:00,20560,20568.75,20475.25,20489.5,8493
2025-03-04T08:00:00+00:00,20488.25,20563.5,20462.75,20517,12248
2025-03-04T09:00:00+00:00,20516,20566.25,20489.5,20495.5,10313
2025-03-04T10:00:00+00:00,20496.25,20514.5,20444,20462.75,11459
2025-03-04T11:00:00+00:00,20462.5,20493.25,20438.25,20475,9655
2025-03-04T12:00:00+00:00,20474.25,20474.75,20305.25,20319.75,27536
2025-03-04T13:00:00+00:00,20320.75,20356,20262,20326.25,34341
2025-03-04T14:00:00+00:00,20324.5,20430,20227.5,20232,122718
2025-03-04T15:00:00+00:00,20230.5,20263.5,20075.25,20196.25,149810
2025-03-04T16:00:00+00:00,20197.5,20337.75,20108.5,20299,101168
2025-03-04T17:00:00+00:00,20298,20436.25,20265.75,20337,85218
2025-03-04T18:00:00+00:00,20337.75,20523,20310.75,20500.5,75588
2025-03-04T19:00:00+00:00,20500,20632.25,20497.75,20618.75,72935
2025-03-04T20:00:00+00:00,20619.25,20732.5,20324.25,20397.5,121646
2025-03-04T21:00:00+00:00,20397,20593.25,20394,20537,41014
2025-03-04T23:00:00+00:00,20555,20595.25,20531.75,20578,5810
2025-03-05T00:00:00+00:00,20579.5,20588.75,20485.5,20533.75,7687
2025-03-05T01:00:00+00:00,20535.5,20542.5,20452.5,20503.25,9867
2025-03-05T02:00:00+00:00,20502.5,20510.5,20440.5,20479.75,8399
2025-03-05T03:00:00+00:00,20476.5,20563.75,20458,20549.25,7955
2025-03-05T04:00:00+00:00,20546.5,20567.75,20529,20537.5,3119
2025-03-05T05:00:00+00:00,20537.75,20557.75,20506,20549.25,4187
2025-03-05T06:00:00+00:00,20549.25,20566.75,20517.5,20549,3648
2025-03-05T07:00:00+00:00,20549,20577.5,20535.25,20541.25,5644
2025-03-05T08:00:00+00:00,20542.25,20609.75,20513.5,20550.5,12293
2025-03-05T09:00:00+00:00,20551.25,20629.75,20517,20609,10390
2025-03-05T10:00:00+00:00,20609.75,20622,20534.75,20545.5,9957
2025-03-05T11:00:00+00:00,20548,20557.5,20441,20492.25,11475
2025-03-05T12:00:00+00:00,20492.75,20527.5,20460.25,20486,13580
2025-03-05T13:00:00+00:00,20486,20523.25,20403,20419.5,25145
2025-03-05T14:00:00+00:00,20419.75,20465.75,20270.25,20316.75,96608
2025-03-05T15:00:00+00:00,20322.5,20497,20299.5,20391.25,120469
